stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
DNCNSTNBK:3,,Duncan & Stoneybrook (SW Corner),,40.091131,-88.295407,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnstnbk,0,
PHILOMFRD:2,,Philo & Mumford (SE Corner),,40.090555,-88.19054667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/philomfrd,0,
RACECA:2,,Race & California (SE Corner),,40.108287,-88.208808,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/raceca,0,
IU:1,,Illini Union,,40.11025200000001,-88.22780899999998,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/iu,0,
BRDWLKTCB:7,,Boardwalk & Town Center (SW Far Side),,40.14235333,-88.26172167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brdwlktcb,0,
ADRSNHTHN:2,,Anderson & Hawthorne (SE Corner),,40.10224833,-88.20015832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnhthn,0,
MCRTRIL:2,,MacArthur & Illinois (SE Corner),,40.10833333,-88.17153333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mcrtril,0,
UNIMPL:3,,University & Maple (SW Corner),,40.116255,-88.20256333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unimpl,0,
IT:1,,Illinois Terminal (Platform A),,40.115935,-88.24094667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/it,0,
ADRSNMFRD:4,,Anderson & Mumford (NW Corner),,40.09079667000001,-88.19959667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnmfrd,0,
ARC:2,,ARC (North Side),,40.10148620605469,-88.23605499999998,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/arc,0,
JOHNFOLY:1,,John & Foley (NE Corner),,40.109035,-88.25291833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnfoly,0,
PDYKAM:2,,Krannert Art Museum (North Side),,40.101495,-88.23155667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pdykam,0,
PKLNCTBRAD:4,,Parkland Ct. & Bradley (NW Corner),,40.12761833,-88.278705,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pklnctbrad,0,
MNCTGRV:1,,Main & Cottage Grove (NE Corner),,40.11301833000001,-88.19553166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnctgrv,0,
FLLNDN:3,,Florida & Linden (SW Corner),,40.09831388888891,-88.19416388888898,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fllndn,0,
JOHNJACK:3,,John & Jackson (SW Corner),,40.10932333,-88.29261667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnjack,0,
ADRSNEVRGN:2,,Anderson & Evergreen (SE Corner),,40.09550833,-88.1987,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnevrgn,0,
GRNGWN:1,,Green & Goodwin (NE Corner),,40.110585,-88.22371,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grngwn,0,
OAKSE14:2,,OAKSE14:2,,40.095535,-88.241372,1,,0,
TCBMRLND:3,,Town Center & Moreland (SW Corner),,40.142006,-88.250844,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbmrlnd,0,
1STE14:3,,First & Lot E-14 (SW Corner),,40.09562667,-88.23876,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1ste14,0,
STEVIN:1,,State & Vine (NE Corner),,40.12214500000001,-88.24666499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stevin,0,
CSQRKNCH:8,,Country Squire & Kinch (NW Far Side),,40.10252333,-88.18174667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/csqrknch,0,
SSTNMYRA:1,,Susan Stone & Myra Ridge (NE Corner),,40.08012,-88.18514666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/sstnmyra,0,
MHRYCTGRV:1,,McHenry & Cottage Grove (NE Corner),,40.08785167,-88.19574,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mhryctgrv,0,
VNCEOBRN:8,,Vance & O'Brien (NW Far Side),,40.13890700000001,-88.191304,1,,0,
KBYGDVWE:1,,Kirby & Grandview East (NE Corner),,40.098145,-88.248715,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbygdvwe,0,
WSFLDSRDN:4,,Westfield & Sheridan (NW Corner),,40.10544500000001,-88.28980167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wsfldsrdn,0,
RLNDWTRS:3,,Roland & Walters (SW Corner),,40.14029,-88.27267999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rlndwtrs,0,
BDWYPK:4,,Broadway & Park (NW Corner),,40.11736,-88.20757166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwypk,0,
JOHNJAS:1,,John & James (NE Corner),,40.10901,-88.264775,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnjas,0,
CLMBANEIL:1,,Columbia & Neil (NE Corner),,40.121159,-88.243217,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/clmbaneil,0,
CRSNTWLM:2,,Crescent & William (SE Corner),,40.10599,-88.28126666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntwlm,0,
RNDLFWLM:2,,Randolph & William (SE Corner),,40.10672333,-88.24502,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfwlm,0,
CRSTWDKTLYN:2,,Crestwood & Katie Lynn (SE Corner),,40.125171,-88.300695,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crstwdktlyn,0,
SSTNSMT:4,,Susan Stone & Summit (NW Corner),,40.08336833,-88.18155667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/sstnsmt,0,
MNGLVR:1,,Main & Glover (North Side),,40.11298833,-88.19338166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnglvr,0,
CLMBAHNK:1,,Columbia & Hancock (NE Corner),,40.13335333,-88.18874167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/clmbahnk,0,
WNDSRSTLY:1,,Windsor & Staley (NE Corner),,40.0843505859375,-88.31378936767578,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wndsrstly,0,
GRNMAT:1,,Green & Mathews (NE Corner),,40.11056833,-88.22541167,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnmat,0,
WLMOKCRST:1,,William & Oakcrest (NE Corner),,40.10603600000001,-88.292433,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wlmokcrst,0,
SMRGRIF:3,,St. Mary's & Griffith (SW Corner),,40.09443000000001,-88.24333333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smrgrif,0,
CHCHORCD:3,,Church & Orchard (SW Corner),,40.11828100000001,-88.214563,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchorcd,0,
BLBOASWD:1,,Balboa & Southwest Dr. (NE Corner),,40.09497167,-88.25682166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blboaswd,0,
JOHNPINE:3,,John & Pine (SW Corner),,40.10899167,-88.25592,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnpine,0,
WHT6TH:1,,White & Sixth (NE Corner),,40.11445833,-88.23028333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wht6th,0,
VINBKWD:2,,Vine & Burkwood Ct. (SE Corner),,40.09639,-88.20484833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinbkwd,0,
DVNPCH:3,,Devonshire & Peach (SW Corner),,40.08958,-88.255405,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dvnpch,0,
NEILANT:4,,Neil & Anthony (NW Corner),,40.13721333,-88.24381167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilant,0,
CRNDOVTRA:4,,Coronado & Ventura (NW Corner),,40.09690833,-88.25352667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crndovtra,0,
WALMART:2,,Walmart (East Shelter),,40.148355,-88.25557999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/walmart,0,
PSPCTHEALY:4,,PSPCTHEALY:4,,40.111767,-88.257864,1,,0,
