route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
ILLINI LIMITED,I1LIM,[@7.0.41202961@][2][1238522777281]/47__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845
ILLINI LIMITED,I1LIM,[@7.0.41202961@][1][1249913080046]/1__I1LIM,NORTH - NORTH LINCOLN,0,I1LIM,22N
ILLINI LIMITED,I1LIM,[@7.0.41202961@][2][1238522777281]/48__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845
ILLINI LIMITED,I1LIM,[@7.0.41202961@][1][1249913080046]/2__I1LIM,NORTH - LINCOLN & ANTHONY,0,I1LIM,[@15.0.63192185@]43
ILLINI LIMITED,I1LIM,[@7.0.41202961@][2][1238522777281]/49__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845
ILLINI LIMITED,I1LIM,[@7.0.41202961@][1][1249913080046]/3__I1LIM,NORTH - NORTH LINCOLN,0,I1LIM,22N
ILLINI LIMITED,I1LIM,[@7.0.41202961@][2][1238522777281]/50__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][1][1238529565531]/0__I1LIM,NORTH - NORTH LINCOLN,0,I1LIM,22N 316
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][2][1238529695031]/20__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845 315
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][1][1238529565531]/1__I1LIM,NORTH - NORTH LINCOLN,0,I1LIM,22N 316
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][2][1238529695031]/21__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845 315
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][1][1238529565531]/2__I1LIM,NORTH - NORTH LINCOLN,0,I1LIM,22N 316
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][2][1238529695031]/22__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845 315
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][1][1238529565531]/3__I1LIM,NORTH - NORTH LINCOLN,0,I1LIM,22N 316
ILLINI LIMITED EVENING,I1LIM,[@7.0.41677083@][2][1238529695031]/23__I1LIM,SOUTH - CAMPUS,1,I1LIM,ILLINI 845 315
